id,ranking
5055,2526
653,2527
4225,2527
7550,2529
6174,2530
4143,2531
6081,2532
3289,2533
2397,2534
7296,2535
7514,2536
6550,2537
2539,2538
6350,2539
7700,2539
2649,2541
8776,2541
1691,2543
2229,2544
7980,2544
2203,2546
5223,2547
3976,2548
4414,2549
9409,2550
1763,2551
8282,2552
6133,2553
6708,2554
5282,2555
3087,2556
898,2557
8665,2557
5846,2559
3116,2560
5398,2560
9938,2562
7940,2563
5576,2564
2602,2565
2873,2566
8084,2567
8636,2568
6194,2569
428,2570
4218,2571
3962,2572
4133,2572
8410,2574
6078,2575
6816,2575
4807,2577
577,2578
1283,2579
1400,2580
3434,2581
1801,2582
8267,2583
9831,2584
5263,2585
724,2586
8880,2586
2977,2588
8771,2589
3709,2590
7437,2590
383,2592
4849,2592
5767,2594
3401,2595
8428,2596
4101,2597
7900,2598
9612,2599
8940,2600
7861,2601
6067,2602
1761,2603
3470,2603
5115,2603
6071,2606
6315,2607
966,2608
2014,2609
2532,2610
7449,2611
7378,2612
4756,2613
2596,2614
7709,2615
2590,2616
8242,2617
5051,2618
1765,2619
5844,2619
7715,2621
9893,2622
3353,2623
9688,2624
2237,2625
3545,2625
6496,2625
915,2628
6607,2629
8417,2630
4169,2631
8524,2632
8584,2633
2250,2634
1700,2635
4366,2635
2712,2637
9709,2638
9074,2639
4446,2640
5723,2641
4044,2642
9418,2643
1228,2644
7004,2645
184,2646
7101,2646
5662,2648
9188,2649
9410,2650
891,2651
5426,2652
5612,2653
8629,2654
6988,2655
9327,2655
5970,2657
7805,2658
8963,2659
7736,2660
2409,2661
9178,2662
7526,2663
6199,2664
5793,2665
9866,2666
351,2667
3192,2668
735,2669
9319,2670
6218,2671
8564,2672
4748,2673
6158,2674
9974,2674
1474,2676
1715,2677
3582,2677
7829,2679
1561,2680
3843,2681
8363,2682
1520,2683
9579,2684
2573,2685
8181,2686
414,2687
5210,2688
3777,2689
9395,2690
9341,2691
5534,2692
1027,2693
2992,2694
3231,2695
4998,2696
4549,2697
169,2698
6419,2699
2217,2700
4139,2700
8055,2702
1192,2703
6344,2704
9079,2705
3392,2706
2815,2707
6373,2708
4680,2709
6251,2710
6376,2711
5845,2712
4080,2713
7168,2714
473,2715
3885,2715
7189,2717
7577,2718
325,2719
8323,2720
7889,2721
1659,2722
4003,2723
6781,2724
7356,2725
9809,2726
6435,2727
7311,2728
2614,2729
5069,2730
3657,2731
1644,2732
2729,2733
6511,2734
8404,2735
3523,2736
1999,2737
7258,2738
6169,2739
3965,2740
5182,2741
3718,2742
8239,2743
7677,2744
7180,2745
1225,2746
9727,2747
8259,2748
253,2749
7738,2750
8328,2751
7026,2752
4336,2753
7480,2754
8822,2755
7758,2756
8565,2757
7366,2758
4620,2759
7199,2760
8596,2761
8951,2762
5172,2763
3475,2764
8515,2765
8872,2766
9500,2767
6891,2768
9935,2769
3182,2770
442,2771
6063,2772
7626,2773
7890,2774
25,2775
5381,2776
6594,2777
4767,2778
7129,2779
9748,2780
1428,2781
9710,2782
9009,2783
5936,2784
7691,2785
7374,2786
2385,2787
2654,2788
2022,2789
7637,2790
32,2791
3113,2792
6767,2793
9877,2794
5160,2795
3560,2796
7659,2797
822,2798
5783,2798
8741,2800
5181,2801
813,2802
6113,2803
4109,2804
9412,2805
9604,2806
4917,2807
7110,2808
1584,2809
921,2810
2064,2811
1864,2812
3457,2813
8183,2813
9549,2815
2591,2816
7125,2817
1680,2818
4560,2819
5429,2820
5595,2821
7171,2822
227,2823
1677,2824
2673,2825
5463,2826
2656,2827
3083,2828
8274,2829
2949,2830
4707,2831
1113,2832
3302,2833
352,2834
9185,2835
5808,2836
8141,2837
3156,2838
6776,2839
8201,2840
1214,2841
4107,2842
7549,2843
2781,2844
1294,2845
4761,2846
1168,2847
8095,2848
3063,2849
2788,2850
7269,2851
6592,2852
4604,2853
7743,2854
5710,2855
6032,2856
2776,2857
9062,2858
8072,2859
7732,2860
4226,2861
5425,2862
6144,2863
282,2864
8891,2865
7799,2866
9137,2867
6075,2868
9932,2868
9740,2870
2653,2871
1846,2872
4820,2873
4382,2874
8856,2875
8888,2875
4667,2877
9387,2878
4054,2879
5621,2880
8455,2881
5497,2882
9430,2883
13,2884
6832,2885
5923,2886
9120,2887
3534,2888
7667,2889
2359,2890
9298,2891
5674,2892
8592,2893
7592,2894
5239,2895
9504,2896
5310,2897
9278,2897
1799,2899
759,2900
5027,2901
3427,2902
9899,2903
3144,2904
7277,2905
3747,2906
8760,2907
9360,2908
4980,2909
649,2910
5735,2911
7410,2912
4505,2913
9352,2914
9000,2915
4711,2916
1711,2917
6273,2918
4687,2919
1793,2920
9371,2921
2611,2922
9538,2923
1391,2924
5492,2925
7152,2926
3481,2927
3456,2928
18,2929
7490,2930
2955,2931
9642,2932
1499,2933
9905,2934
2452,2935
476,2936
7752,2937
654,2938
9736,2939
4501,2940
9254,2941
8925,2942
616,2943
4043,2943
5788,2945
2240,2946
5196,2947
1687,2948
8255,2949
1038,2950
7926,2951
4851,2952
1253,2953
1074,2954
6700,2955
6613,2956
3570,2957
5242,2958
597,2959
7471,2960
662,2961
2174,2962
1924,2963
3775,2964
6549,2964
3571,2966
5185,2967
2641,2968
7802,2969
269,2970
5726,2971
6625,2972
1246,2973
8809,2974
9328,2975
1083,2976
8621,2977
9946,2978
7169,2979
5548,2980
4295,2981
2523,2982
7141,2983
6906,2984
4593,2985
6719,2986
8138,2987
7839,2988
5359,2989
8253,2990
860,2991
4607,2992
5378,2993
5350,2994
2395,2995
6504,2996
7946,2996
9578,2998
6926,2999
8935,3000
3125,3001
3480,3002
3483,3002
7422,3004
1264,3005
2932,3006
9143,3007
6921,3008
3229,3009
1623,3010
7937,3011
7939,3012
7848,3013
1287,3014
786,3015
4725,3016
7813,3017
3671,3018
2895,3019
9246,3020
2439,3021
886,3022
3702,3023
7208,3024
951,3025
7712,3026
2901,3027
8414,3028
1991,3029
6214,3030
7087,3031
749,3032
3371,3033
6166,3034
6181,3035
9574,3036
6858,3037
6929,3037
9976,3037
7734,3040
5143,3041
1189,3042
9598,3043
8301,3044
5447,3045
527,3046
9599,3047
2942,3048
324,3049
8623,3050
6933,3051
1226,3052
9945,3053
973,3054
8139,3055
6942,3056
5566,3057
2048,3058
4409,3059
9028,3060
7716,3061
7849,3062
4615,3063
3154,3064
6377,3065
7052,3065
7822,3067
3326,3068
3756,3069
8137,3070
5148,3071
4522,3072
8117,3073
6288,3074
5651,3075
9069,3076
2393,3077
3998,3077
2314,3079
8384,3080
2718,3081
9859,3082
1663,3083
6340,3084
7748,3085
9587,3086
7909,3087
1753,3088
7961,3089
8394,3090
9566,3091
3334,3092
9816,3093
6508,3094
863,3095
7615,3096
6633,3097
9807,3098
9104,3099
3507,3100
1938,3101
7046,3102
9953,3103
1060,3104
9577,3105
1666,3106
6521,3107
7879,3108
1653,3109
9851,3110
9135,3111
8774,3112
2910,3113
7289,3114
8346,3115
4442,3116
8452,3117
7525,3118
8293,3119
9113,3120
1951,3121
8787,3121
4967,3123
3589,3124
278,3125
6326,3125
4583,3127
8491,3128
462,3129
2763,3130
6860,3131
5158,3132
7050,3133
7336,3134
3849,3135
8197,3136
7831,3137
4585,3138
9158,3139
1869,3140
6619,3141
6061,3142
7571,3143
3643,3144
4131,3145
9962,3146
5304,3147
7987,3148
1251,3149
3520,3149
5495,3151
4816,3152
9072,3153
3469,3154
2264,3155
8094,3156
102,3157
7653,3158
7325,3159
4319,3160
1527,3161
8625,3162
1558,3163
1984,3164
9987,3165
831,3166
4304,3166
2273,3168
6497,3169
443,3170
4065,3171
1317,3172
5780,3173
8560,3174
2415,3175
3889,3176
4229,3177
6309,3177
6462,3179
6226,3180
9827,3181
6138,3182
6375,3183
6953,3184
6801,3185
1722,3186
1362,3187
1259,3188
4895,3189
8128,3190
4097,3191
315,3192
8537,3193
9884,3194
8967,3195
5351,3196
8371,3197
2789,3198
7235,3199
5847,3200
8661,3201
7177,3202
5488,3203
2984,3204
106,3205
241,3205
5256,3207
7082,3208
6598,3209
7372,3210
8089,3211
1044,3212
7903,3213
1231,3214
9812,3215
3948,3216
9219,3217
6612,3218
1476,3219
1289,3220
5731,3221
8303,3222
5338,3223
465,3224
3656,3225
290,3226
396,3226
1370,3228
3635,3229
8001,3230
3419,3231
6485,3232
6105,3233
7220,3233
1577,3235
2421,3236
5187,3237
9382,3238
3628,3239
3318,3240
4001,3241
9796,3242
6888,3243
8006,3244
8533,3245
8502,3246
3316,3247
9166,3248
2927,3249
5184,3250
7379,3251
1380,3252
8008,3253
243,3254
5635,3255
3366,3256
1689,3257
3623,3258
5993,3258
2254,3260
7362,3261
5137,3262
971,3263
1612,3263
7369,3265
4081,3266
3931,3267
7507,3268
6543,3269
1650,3270
6121,3271
3174,3272
267,3273
6601,3274
1481,3275
6756,3276
3303,3277
4338,3278
6829,3279
7112,3279
6441,3281
6651,3282
9849,3282
6098,3284
8514,3284
4439,3286
957,3287
4698,3288
2585,3289
9628,3290
8312,3291
8818,3292
716,3293
3400,3294
8759,3295
4494,3296
4602,3297
5578,3298
265,3299
6279,3300
218,3301
9362,3302
1749,3303
2333,3304
6618,3305
7596,3306
903,3307
5708,3308
6728,3308
3664,3310
5167,3311
1229,3312
8675,3313
2684,3314
5124,3315
5950,3315
114,3317
1355,3317
6505,3319
6408,3320
1718,3321
3680,3322
8158,3323
4068,3324
6033,3325
5262,3326
6724,3327
6233,3328
9506,3329
6556,3330
7190,3331
7297,3332
7835,3333
3699,3334
3131,3335
711,3336
1881,3337
9754,3338
9416,3339
4977,3340
1806,3341
5586,3342
96,3343
277,3343
298,3343
7791,3346
2980,3347
6458,3348
4941,3349
8153,3350
8026,3351
2730,3352
970,3353
3301,3354
236,3355
4772,3356
417,3357
688,3357
6992,3359
8058,3360
4981,3361
36,3362
43,3362
530,3362
9854,3365
818,3366
2510,3367
4298,3368
7948,3369
8268,3370
2644,3371
8398,3372
6191,3373
199,3374
7292,3375
2959,3376
1986,3377
762,3378
9389,3379
3694,3380
2916,3381
4020,3382
3464,3383
4144,3384
7302,3385
3904,3386
8130,3387
5393,3388
3891,3389
7555,3389
4656,3391
7783,3392
6372,3393
8302,3394
7739,3395
3465,3396
2391,3397
2143,3398
6143,3399
6444,3400
3406,3401
2322,3402
7286,3403
8781,3404
9623,3405
9639,3406
5917,3407
5007,3408
5848,3409
6626,3410
262,3411
5059,3412
9575,3413
3254,3414
2727,3415
6874,3416
4780,3417
5769,3418
7417,3419
1811,3420
8933,3421
3494,3422
7224,3423
6010,3424
3928,3425
9775,3426
5814,3427
9942,3428
1844,3429
6465,3430
7611,3431
8946,3432
9789,3433
4215,3434
4635,3435
6225,3436
9355,3437
5926,3438
4697,3439
3134,3440
1996,3441
861,3442
9110,3443
943,3444
7844,3445
6029,3446
991,3447
9464,3448
6714,3449
9358,3450
4084,3451
7205,3452
5974,3453
7475,3454
7590,3454
1414,3456
9078,3456
3026,3458
4345,3458
4551,3460
2899,3461
2383,3462
8296,3463
8361,3464
2029,3465
8850,3466
5725,3467
6186,3468
2410,3469
8622,3470
8129,3471
187,3472
2660,3473
3165,3473
3123,3475
2436,3476
397,3477
8784,3478
1221,3479
4833,3480
9056,3481
1595,3482
1956,3482
5205,3484
1154,3485
5928,3486
6600,3487
500,3488
5245,3489
2046,3490
5740,3491
5686,3492
8995,3493
7865,3494
628,3495
6420,3496
6678,3497
3184,3498
4106,3499
1798,3500
9555,3501
9427,3502
857,3503
6426,3504
4863,3505
6526,3506
7793,3507
8009,3507
9776,3509
7395,3510
9310,3511
1878,3512
8902,3513
424,3514
5112,3515
1766,3516
9408,3516
3927,3518
4897,3518
5355,3520
6002,3521
8686,3522
858,3523
7562,3524
7510,3525
5271,3526
5510,3527
4938,3528
446,3529
5925,3530
5079,3531
4912,3532
440,3533
5963,3534
5345,3535
5405,3535
4130,3537
6281,3538
7925,3539
193,3540
6569,3541
9619,3542
4731,3543
1426,3544
8746,3545
7361,3546
1784,3547
4394,3548
5460,3549
8161,3550
6200,3551
6256,3552
6737,3553
4736,3554
1199,3555
6797,3556
2271,3557
4013,3558
5702,3559
1567,3560
1088,3561
6896,3562
3548,3563
8076,3564
4825,3565
3313,3566
895,3567
8659,3568
5711,3569
1348,3570
810,3571
9514,3572
1818,3573
9693,3574
2080,3575
7947,3576
9814,3577
3294,3578
9742,3579
6476,3580
8140,3581
5127,3582
6342,3583
3198,3584
2723,3585
8795,3586
7375,3587
9537,3588
3194,3589
2762,3590
6156,3590
4932,3592
6738,3592
1863,3594
2065,3595
8488,3596
5943,3597
5098,3598
7188,3599
7425,3600
9375,3601
2321,3602
5385,3602
9613,3604
5709,3605
8934,3606
6389,3607
8419,3608
3354,3609
2467,3610
875,3611
8463,3612
5376,3613
9767,3614
6681,3615
3793,3616
9606,3616
6914,3618
1873,3619
5294,3620
2138,3621
5713,3622
3377,3623
12,3624
4894,3625
7640,3626
8585,3627
7091,3628
8917,3629
5054,3630
6758,3631
1261,3632
3332,3632
643,3634
2571,3635
2682,3636
6881,3637
6945,3638
6332,3639
2997,3640
4198,3640
9898,3642
4957,3643
3953,3644
5604,3645
2494,3646
4817,3647
6025,3648
7561,3649
2713,3650
3919,3651
4285,3652
3754,3653
6596,3654
2734,3655
3784,3656
1621,3657
8583,3658
3188,3659
1537,3660
264,3661
9067,3662
3055,3663
270,3664
1076,3664
2686,3664
8111,3667
8639,3668
5592,3669
5559,3670
245,3671
2567,3672
8717,3673
2574,3674
4267,3675
8691,3676
6045,3677
8411,3677
5935,3679
1262,3680
2235,3681
9603,3682
4410,3683
5450,3684
552,3685
8525,3686
2197,3687
1434,3688
6247,3689
2455,3690
7445,3690
4515,3692
8783,3693
2576,3694
3451,3695
9098,3696
8250,3697
695,3698
2192,3699
7806,3700
8037,3701
238,3702
2488,3702
8507,3704
8761,3705
1568,3706
681,3707
3661,3708
61,3709
9571,3710
367,3711
4354,3712
3375,3713
2813,3714
1885,3715
5874,3716
4099,3717
888,3718
9611,3719
6690,3720
2058,3721
3651,3722
4960,3723
6923,3724
5175,3725
6358,3726
617,3727
7742,3728
6296,3729
6443,3729
6650,3731
26,3732
6137,3733
4281,3734
4668,3735
3696,3736
8654,3737
6644,3738
3461,3739
3826,3740
8261,3741
8413,3742
1926,3743
9083,3744
3984,3745
1148,3746
539,3747
9992,3748
8112,3749
1187,3750
6267,3751
1034,3752
335,3753
40,3754
1559,3755
3075,3756
9192,3757
3595,3758
5823,3759
3686,3760
1958,3761
4621,3762
6374,3763
7688,3764
7587,3765
7868,3766
1114,3767
5813,3768
4258,3769
3335,3770
9977,3771
8682,3772
3476,3773
2548,3774
5284,3775
1461,3776
4483,3777
7239,3778
2856,3779
7170,3780
5797,3781
9679,3782
6660,3783
7288,3784
2270,3785
3380,3786
2962,3787
3542,3788
1140,3789
8218,3790
5854,3791
8828,3792
6645,3793
4631,3794
9330,3795
4976,3796
4343,3797
2968,3798
8762,3799
206,3800
4528,3801
2075,3802
7240,3803
2692,3804
2301,3805
2637,3806
6742,3807
8798,3808
7115,3809
2384,3810
765,3811
4787,3812
9629,3813
9501,3814
6863,3815
9071,3815
6206,3817
768,3818
7746,3819
1489,3820
7721,3821
5958,3822
6011,3822
9018,3824
8231,3825
9289,3826
5547,3827
7470,3828
9367,3829
526,3830
3041,3831
4594,3832
8069,3833
1780,3834
3779,3835
6993,3836
7666,3837
3324,3838
1308,3839
9208,3840
4945,3841
2685,3842
2050,3843
4749,3844
1585,3845
7424,3845
1135,3847
5252,3848
9770,3849
8689,3850
6210,3851
6947,3852
9833,3853
2160,3854
3638,3855
260,3856
5003,3857
1563,3858
9242,3859
7495,3860
4876,3861
326,3862
1800,3863
2966,3864
9761,3865
1975,3866
689,3867
7560,3868
3305,3869
2570,3870
8534,3871
6966,3872
5527,3873
261,3874
9432,3875
7430,3876
2632,3877
8614,3878
6264,3879
1655,3880
9357,3881
9737,3882
8132,3883
2806,3884
581,3885
9672,3886
948,3887
449,3888
5065,3889
7318,3890
109,3891
7120,3892
9592,3893
9199,3894
3525,3895
7719,3896
5587,3897
2432,3898
1575,3899
4221,3900
7505,3901
1647,3902
6405,3903
8427,3904
4103,3905
9667,3906
6396,3907
3091,3908
9841,3909
6608,3910
3415,3911
4837,3912
524,3913
657,3914
8522,3915
1439,3916
3379,3917
496,3918
6620,3919
4655,3920
3588,3921
9694,3922
2293,3923
1708,3924
4096,3925
1269,3926
3543,3927
4846,3928
5023,3929
8790,3930
5113,3931
5839,3932
7316,3932
671,3934
5067,3934
83,3936
314,3937
3416,3938
6380,3939
823,3940
401,3941
7080,3942
6483,3943
9711,3944
2879,3945
3079,3946
2060,3947
3508,3948
6576,3949
8600,3950
1091,3951
5209,3952
6311,3953
4990,3954
7902,3955
5800,3956
9657,3957
9251,3958
7339,3959
8478,3960
2525,3961
8235,3962
9875,3963
1422,3964
239,3965
3269,3966
3659,3967
5360,3968
7966,3969
652,3970
9402,3971
6680,3972
7294,3973
9496,3974
7032,3975
2701,3976
3773,3977
331,3978
1280,3979
4784,3980
3745,3981
9597,3982
7284,3983
3251,3984
4943,3985
1156,3986
4162,3987
9150,3988
3627,3989
8821,3990
412,3991
5574,3992
9152,3993
3153,3994
839,3995
4628,3996
9189,3997
8370,3998
1118,3999
1562,4000
1816,4001
7576,4002
6131,4003
3242,4004
9533,4005
7501,4006
6885,4007
3155,4008
2299,4009
2412,4010
2200,4011
9588,4012
7370,4013
5984,4014
6562,4015
9768,4016
3207,4017
896,4018
6788,4019
5372,4020
7384,4021
7351,4022
8298,4023
317,4024
8210,4025
8359,4026
4124,4027
2518,4028
3619,4029
8743,4030
7620,4031
8605,4032
5832,4033
2404,4034
5421,4035
8877,4036
520,4037
5109,4038
6347,4039
7891,4040
6883,4041
8438,4042
185,4043
2893,4044
7992,4045
6909,4046
4367,4047
4629,4048
141,4049
6997,4050
1430,4051
8280,4052
9947,4053
6333,4054
9109,4055
4662,4056
192,4057
578,4058
7176,4059
5766,4060
7824,4061
4181,4062
4399,4063
6239,4064
2865,4065
9100,4066
8667,4067
1115,4068
3236,4069
7167,4070
8024,4071
2068,4072
9856,4073
6202,4074
7029,4075
8343,4076
4893,4077
2710,4078
8377,4079
4881,4080
6873,4081
5402,4082
9022,4083
8015,4084
576,4085
29,4086
3488,4086
6484,4088
1029,4089
6866,4090
7759,4091
5491,4092
6427,4093
8990,4094
6478,4095
9381,4096
5517,4097
1202,4098
3407,4099
780,4100
1341,4100
4276,4100
8454,4100
3085,4104
3844,4105
2398,4106
4183,4107
6381,4107
1227,4109
3667,4110
7010,4111
2176,4112
8347,4112
7872,4114
3160,4115
4257,4116
3799,4117
7685,4118
7173,4119
564,4120
6889,4121
8168,4122
1043,4123
1652,4124
6635,4125
2167,4126
5061,4127
2536,4128
868,4129
3217,4130
1528,4131
125,4132
976,4133
5673,4133
5938,4135
7203,4136
7433,4137
3396,4138
429,4139
2951,4140
922,4141
7652,4141
9006,4141
3764,4144
9983,4145
6838,4146
7054,4147
4191,4148
6835,4149
5026,4150
6582,4151
3989,4152
407,4153
3424,4153
6209,4155
3811,4156
8155,4157
2777,4158
7771,4159
5852,4160
726,4161
334,4162
2695,4163
1923,4164
782,4165
1042,4165
7059,4165
550,4168
4847,4169
4111,4170
4718,4171
3546,4172
9323,4173
5990,4174
5159,4175
240,4176
1959,4176
7465,4176
9593,4176
1068,4180
6615,4181
7017,4181
6527,4183
457,4184
6739,4185
7878,4186
4658,4187
5370,4188
590,4189
2095,4189
9930,4191
5786,4192
8207,4193
3287,4194
3027,4195
8692,4196
3098,4197
8987,4198
9792,4199
1994,4200
8793,4200
6084,4202
1015,4203
6935,4204
8300,4205
8278,4206
7766,4207
8441,4208
9483,4209
1752,4210
1828,4210
7371,4210
369,4213
9510,4214
7453,4215
7776,4216
1094,4217
4670,4218
2834,4219
8819,4220
8685,4221
8526,4222
2546,4223
3067,4224
6392,4225
8163,4226
2624,4227
9870,4228
5617,4229
650,4230
4016,4231
1980,4232
6102,4232
8401,4234
8379,4235
196,4236
7440,4237
3495,4238
4148,4239
4988,4240
9354,4241
9094,4242
982,4243
3044,4244
2947,4245
4794,4246
591,4247
3142,4247
3895,4249
9173,4250
4633,4251
4502,4252
5076,4252
4217,4254
4342,4255
830,4256
7873,4257
2413,4258
2845,4259
5959,4260
2332,4261
2874,4262
5221,4263
5418,4264
1207,4265
3829,4266
1352,4267
4432,4267
4606,4267
4808,4270
4079,4271
3446,4272
5653,4273
4958,4274
592,4275
6303,4276
2687,4277
7548,4278
2562,4279
1411,4280
2476,4280
6734,4282
1013,4283
7037,4284
3064,4285
1046,4286
7833,4287
488,4288
9044,4289
5130,4290
5476,4291
195,4292
1385,4293
2039,4294
9519,4295
9284,4296
4002,4297
8068,4298
1826,4299
7708,4300
7908,4301
1850,4302
3321,4302
1477,4304
8575,4305
8698,4306
9194,4307
9707,4308
8025,4309
1382,4310
6519,4311
7786,4312
1872,4313
2284,4313
3581,4315
7871,4316
1328,4317
7133,4317
9308,4317
6907,4320
6568,4321
7322,4321
908,4323
5529,4324
3051,4325
5929,4326
1159,4327
3653,4327
4729,4329
274,4330
4175,4331
9455,4332
5994,4333
7023,4334
6599,4335
416,4336
1116,4337
9404,4338
8578,4339
3982,4340
8226,4341
6489,4342
985,4343
4362,4343
8964,4343
1079,4346
7142,4347
7462,4348
3978,4349
9881,4350
8786,4351
2020,4352
6570,4353
4165,4354
5270,4355
6473,4356
6712,4357
1525,4358
4337,4359
8337,4360
4303,4361
3585,4362
8892,4363
1327,4364
5484,4365
3945,4366
9344,4367
2310,4368
5288,4369
2365,4370
9305,4371
6201,4372
5062,4373
7145,4374
66,4375
2864,4376
6828,4377
9297,4378
9107,4379
3598,4380
493,4381
4568,4381
2294,4383
997,4384
8458,4385
7468,4386
2835,4387
7811,4388
4426,4389
2866,4390
3845,4391
758,4392
5415,4393
4379,4394
9302,4395
8868,4396
2854,4397
3719,4398
3934,4399
8981,4400
1535,4401
5092,4402
3290,4403
1272,4404
346,4405
2508,4406
1216,4407
5008,4408
8744,4409
8765,4409
3077,4411
8086,4412
6583,4413
9447,4414
732,4415
1589,4416
9256,4417
672,4418
7644,4419
7478,4420
6479,4421
9508,4422
5704,4423
3630,4424
3249,4425
8156,4426
8831,4427
8871,4428
4355,4429
4999,4430
721,4431
2324,4431
4315,4431
4735,4434
2946,4435
1431,4436
7365,4437
999,4438
6912,4439
5771,4440
100,4441
8861,4442
64,4443
3861,4443
2995,4445
9218,4446
3227,4447
1200,4448
2381,4449
8125,4450
2093,4451
7228,4452
1051,4453
4078,4454
3853,4455
5356,4456
536,4457
7213,4457
1918,4459
4190,4459
4996,4459
5544,4462
376,4463
522,4463
5689,4463
2416,4466
625,4467
1534,4468
4713,4469
1515,4470
6541,4471
4378,4472
6414,4473
9299,4474
837,4475
6634,4476
5948,4477
6407,4478
9664,4479
4760,4480
2920,4481
7850,4481
5827,4483
6754,4484
9272,4485
2411,4486
6972,4486
2434,4488
2047,4489
4340,4489
4801,4491
3565,4492
5911,4493
5348,4494
1541,4495
9283,4496
9122,4497
5605,4498
5134,4499
2300,4500
2832,4501
3430,4501
55,4503
6826,4504
4070,4505
222,4506
9589,4507
560,4508
1706,4508
3399,4508
3268,4511
8599,4512
2445,4513
1555,4514
8223,4515
4467,4516
3381,4517
1188,4518
6190,4519
4790,4520
2620,4521
3713,4522
3720,4523
7360,4524
6590,4525
69,4526
1157,4527
2482,4528
8003,4529
9423,4530
1032,4531
6362,4532
9794,4533
1875,4534
4129,4534
4349,4536
7768,4536
1912,4538
6020,4539
5947,4540
1736,4541
3882,4541
4113,4543
3910,4544
1435,4545
2878,4546
53,4547
6830,4548
2919,4549
7434,4550
3333,4551
6996,4552
1929,4553
303,4554
1738,4554
5638,4554
1007,4557
8160,4558
9661,4559
2072,4560
7895,4561
9803,4561
3929,4563
6975,4564
9829,4565
486,4566
3594,4566
3672,4568
9106,4569
1166,4570
8829,4571
637,4572
4381,4572
8014,4574
1072,4575
8547,4576
4665,4577
2820,4578
3618,4579
620,4580
1953,4581
6922,4582
5973,4583
6697,4584
9978,4585
6864,4586
8610,4587
2541,4588
9469,4589
3191,4590
4404,4591
4852,4592
5346,4592
8338,4594
8453,4595
3246,4596
7521,4596
4059,4598
6655,4599
450,4600
287,4601
8074,4602
4204,4603
5033,4604
1866,4605
2634,4605
4118,4605
965,4608
9422,4609
8118,4610
1235,4611
4351,4612
9631,4613
9449,4614
7227,4615
4437,4616
7765,4617
6114,4618
9910,4619
761,4620
4196,4620
39,4622
4969,4623
8568,4624
8059,4625
7479,4626
1883,4627
9867,4628
3258,4629
8397,4630
9627,4631
3190,4632
466,4633
1206,4633
1593,4633
9172,4636
9115,4637
1075,4638
7491,4639
9001,4640
5757,4641
8237,4642
6135,4643
3970,4644
8968,4645
4296,4646
2526,4647
4060,4648
8088,4649
6176,4650
5473,4651
5039,4652
9973,4653
2993,4654
3228,4655
2706,4656
6112,4657
9420,4658
4709,4659
8062,4660
6847,4661
3886,4662
6328,4662
1182,4664
1388,4665
2044,4666
6676,4667
1913,4668
584,4669
3037,4669
3823,4669
3938,4672
3875,4673
6482,4674
8087,4675
6036,4676
1172,4677
3613,4678
7436,4679
9570,4680
3837,4681
3148,4682
46,4683
5640,4683
6892,4685
9065,4686
140,4687
4449,4688
7187,4689
8742,4690
5631,4691
3010,4692
4916,4693
3732,4694
6053,4695
9771,4696
9226,4697
4279,4698
3103,4699
7982,4700
9318,4701
7769,4702
5589,4703
5596,4704
3036,4705
3898,4706
8687,4707
4282,4708
1150,4709
4906,4710
8714,4711
8794,4712
403,4713
6747,4714
1424,4715
988,4716
1936,4716
2007,4716
6280,4719
7960,4720
4283,4721
565,4722
4033,4723
3881,4724
8928,4725
183,4726
6718,4727
1546,4728
3892,4729
1822,4730
2081,4731
4915,4732
6042,4733
3914,4734
1910,4735
7547,4736
7088,4737
907,4738
3774,4738
8403,4740
8405,4741
4207,4742
1030,4743
9361,4744
3021,4745
6769,4746
859,4747
5169,4748
1583,4749
2011,4750
3329,4751
8976,4752
6314,4753
4548,4754
3781,4755
4712,4756
8005,4757
2882,4758
4588,4759
6193,4760
6557,4761
7757,4762
3833,4763
5063,4764
7807,4765
6632,4766
6815,4767
5942,4768
226,4769
7293,4770
2732,4771
4552,4772
9005,4773
4993,4774
399,4775
546,4776
2118,4777
1468,4778
3071,4778
5325,4780
8151,4781
9834,4782
8192,4783
8734,4784
9442,4785
5792,4786
7175,4787
5639,4788
708,4789
2472,4790
8340,4791
3930,4792
3633,4793
5173,4794
7930,4795
4681,4796
4119,4797
1136,4798
3322,4799
3583,4800
8103,4801
9954,4802
131,4803
7958,4803
4252,4805
1067,4806
5004,4807
8705,4808
8229,4809
7242,4810
8863,4811
6349,4812
2505,4813
9440,4814
3624,4815
9677,4816
9750,4816
8501,4818
2469,4819
498,4820
7864,4821
2009,4822
5013,4823
8936,4824
5480,4825
1631,4826
5411,4827
8157,4828
1372,4829
4979,4829
7795,4831
7531,4832
580,4833
8711,4834
7324,4835
712,4836
1870,4837
9591,4838
8425,4839
9489,4840
479,4841
430,4842
4589,4843
2538,4844
8378,4845
5201,4846
3711,4847
8443,4848
6068,4849
7075,4850
7773,4851
5778,4852
4498,4853
7233,4854
629,4855
2165,4856
221,4857
3568,4858
6118,4859
4194,4860
5957,4861
1732,4862
9347,4863
5266,4864
8019,4865
1552,4866
8913,4867
8918,4868
8233,4869
7761,4870
2400,4871
8399,4872
8640,4873
3221,4874
7589,4875
8007,4876
2185,4877
2326,4877
3097,4879
9212,4880
5977,4881
4179,4882
8011,4883
2032,4884
8269,4885
9470,4885
1741,4887
7542,4887
2625,4889
6339,4890
6356,4890
9853,4892
7464,4893
1588,4894
3440,4895
